"x","y"
0.00699152794926179,1
-0.0548242940758922,0.991971392745597
-0.103605675844868,0.970011953693885
-0.0951876546831748,0.93558569209057
-0.149238416780601,0.916266092736561
-0.203313375136976,0.903172472514366
-0.211225697398348,0.882084812422164
-0.187127184347849,0.862216962000552
-0.25334806488541,0.840062262566402
-0.295402758551716,0.790197090804395
-0.351824387151417,0.751527893829163
-0.275706019611688,0.725058349170301
-0.270470240345604,0.696803639875223
-0.227533958459455,0.695855323317201
-0.223144337800832,0.672820984791246
-0.308019392599827,0.659067813090088
-0.324699099720388,0.605049493603648
-0.371593610046953,0.576244199825263
-0.416265838118432,0.557208335221987
-0.408925357021915,0.527982401245871
-0.352820376215314,0.521205098911205
-0.309488766474777,0.513634904265523
-0.330221932221696,0.469872024968752
-0.433980766600493,0.445676067547749
-0.472129625025363,0.403139853551625
-0.475033531327059,0.36765114126639
-0.408837842851162,0.360632875651757
-0.337254908275185,0.347293125021353
-0.446656915875186,0.332092739195561
-0.5,0.286812905177166
-0.483364975886637,0.247372746871678
-0.422082397480174,0.247287930923985
-0.462051379448522,0.191761783224579
-0.359393413706104,0.188068341845213
-0.350821864224093,0.142182640543319
-0.435102069574453,0.116257766702839
-0.474694358593018,0.0850169653978803
-0.371469187118266,0.0733019678226198
-0.380685329597392,0.0241676593813117
-0.30216390958109,0.00449118031596496
-0.211477111378513,0.0519011844492375
-0.161381642724027,0
-0.0383181128576524,0.000268909548446938
0.0993675453138717,0.00205825244494395
0.202749744976963,0.00729510955818635
0.273505487784322,0.031311429147116
0.331881481121552,0.00876191733930753
0.374738791776028,0.0412300874873373
0.428119407763398,0.00535653749657738
0.478187261818622,0.0326872454414954
0.47387223318909,0.0686096916306719
0.404269583338266,0.0993263538303003
0.410739331046873,0.126477932057118
0.328942873133436,0.155872403529295
0.404072985094679,0.170296742976539
0.467737739061149,0.169312799811916
0.5,0.197178317255584
0.476887011349781,0.228575461321268
0.36409843594858,0.243742663396096
0.454194123330259,0.29788826543261
0.381609131699574,0.315431603870626
0.33611882549251,0.338349850079604
0.358281899880469,0.373505591370186
0.40400945171679,0.378967699315943
0.467886643595762,0.401512520840929
0.467488904850591,0.440310071314147
0.380683792217762,0.463947025194178
0.337670006598678,0.492170919331118
0.292223201247052,0.503727033575792
0.33187513360717,0.534486650948929
0.377356122361932,0.54341093024525
0.399771816175448,0.572666882031425
0.366711806617256,0.610164286106454
0.340064650074548,0.64057404746678
0.261982303351195,0.669243647454563
0.287117470321483,0.700355047765039
0.257501948177367,0.735460126184007
0.308324923507648,0.734761926774593
0.318708758226386,0.798033240120346
0.274131212940525,0.83454520014025
0.261415802251191,0.868817792444048
0.177999097616391,0.876526299621574
0.207424485499456,0.905337487522039
0.181088997736273,0.943742715380063
0.140164825498298,0.976844910142799
0.0582940026686698,0.977433689162551
0.0158598208168901,0.999999999999999
0.00699152794926179,1
